        0.0000000000      -17.4496879995
        0.0020040080      -17.5258039794
        0.0040080160      -17.5971771354
        0.0060120240      -17.6637305730
        0.0080160321      -17.7253896085
        0.0100200401      -17.7820822985
        0.0120240481      -17.8337399939
        0.0140280561      -17.8802979093
        0.0160320641      -17.9216956959
        0.0180360721      -17.9578780071
        0.0200400802      -17.9887950448
        0.0220440882      -18.0144030729
        0.0240480962      -18.0346648897
        0.0260521042      -18.0495502441
        0.0280561122      -18.0590361897
        0.0300601202      -18.0631073659
        0.0320641283      -18.0617561992
        0.0340681363      -18.0549830209
        0.0360721443      -18.0427960965
        0.0380761523      -18.0252115663
        0.0400801603      -18.0022532982
        0.0420841683      -17.9739526558
        0.0440881764      -17.9403481857
        0.0460921844      -17.9014852326
        0.0480961924      -17.8574154897
        0.0501002004      -17.8081964936
        0.0521042084      -17.7538910764
        0.0541082164      -17.6945667852
        0.0561122244      -17.6302952822
        0.0581162325      -17.5611517374
        0.0601202405      -17.4872142258
        0.0621242485      -17.4085631416
        0.0641282565      -17.3252806389
        0.0661322645      -17.2374501096
        0.0681362725      -17.1451557068
        0.0701402806      -17.0484819192
        0.0721442886      -16.9475132040
        0.0741482966      -16.8423336801
        0.0761523046      -16.7330268840
        0.0781563126      -16.6196755895
        0.0801603206      -16.5023616885
        0.0821643287      -16.3811661318
        0.0841683367      -16.2561689255
        0.0861723447      -16.1274491776
        0.0881763527      -15.9950851912
        0.0901803607      -15.8591545957
        0.0921843687      -15.7197345126
        0.0941883768      -15.5769017475
        0.0961923848      -15.4307330029
        0.0981963928      -15.2813051073
        0.1002004008      -15.1286952538
        0.1022044088      -14.9729812444
        0.1042084168      -14.8142417374
        0.1062124248      -14.6525564931
        0.1082164329      -14.4880066174
        0.1102204409      -14.3206748008
        0.1122244489      -14.1506455526
        0.1142284569      -13.9780054298
        0.1162324649      -13.8028432602
        0.1182364729      -13.6252503615
        0.1202404810      -13.4453207542
        0.1222444890      -13.2631513711
        0.1242484970      -13.0788422605
        0.1262525050      -12.8924967843
        0.1282565130      -12.7042218084
        0.1302605210      -12.5141278831
        0.1322645291      -12.3223294122
        0.1342685371      -12.1289448053
        0.1362725451      -11.9340966093
        0.1382765531      -11.7379116148
        0.1402805611      -11.5405209316
        0.1422845691      -11.3420600261
        0.1442885772      -11.1426687161
        0.1462925852      -10.9424911163
        0.1482965932      -10.7416755275
        0.1503006012      -10.5403742672
        0.1523046092      -10.3387434332
        0.1543086172      -10.1369426010
        0.1563126253       -9.9351344491
        0.1583166333       -9.7334843147
        0.1603206413       -9.5321596783
        0.1623246493       -9.3313295816
        0.1643286573       -9.1311639826
        0.1663326653       -8.9318330535
        0.1683366733       -8.7335064309
        0.1703406814       -8.5363524260
        0.1723446894       -8.3405372076
        0.1743486974       -8.1462239681
        0.1763527054       -7.9535720877
        0.1783567134       -7.7627363082
        0.1803607214       -7.5738659325
        0.1823647295       -7.3871040610
        0.1843687375       -7.2025868809
        0.1863727455       -7.0204430182
        0.1883767535       -6.8407929657
        0.1903807615       -6.6637485949
        0.1923847695       -6.4894127605
        0.1943887776       -6.3178790042
        0.1963927856       -6.1492313589
        0.1983967936       -5.9835442572
        0.2004008016       -5.8208825420
        0.2024048096       -5.6613015757
        0.2044088176       -5.5048474428
