 &plot nbnd=  46, nks=   361 /
            0.000000  0.000000  0.000000
   12.074   12.136   13.735   14.258   15.115   15.360   15.643   15.952   16.952   17.183
   18.760   19.232   20.100   20.601   21.071   21.179   21.375   22.916   22.939   23.573
   24.078   24.148   24.166   24.775   25.781   26.112
            0.220833  0.127498  0.000000
  -44.560  -22.747  -22.571  -22.466  -11.856  -11.580   -1.080   -0.089    0.085    0.825
    1.183    1.392    4.430    6.133    6.733    6.913    7.448    8.411    9.935   11.427
   12.067   12.126   13.756   14.239   15.148   15.340   15.616   15.976   16.923   17.177
   18.692   19.255   20.083   20.597   21.097   21.128   21.400   22.942   22.977   23.595
   24.072   24.147   24.181   24.830   25.775   26.114
            0.225000  0.129904  0.000000
  -44.559  -22.746  -22.575  -22.467  -11.846  -11.575   -1.066   -0.127    0.062    0.812
    1.169    1.390    4.420    6.146    6.751    6.921    7.461    8.440    9.959   11.450
   12.060   12.117   13.781   14.222   15.179   15.318   15.590   16.001   16.897   17.170
   18.626   19.278   20.057   20.591   21.078   21.130   21.427   22.963   23.016   23.616
   24.067   24.148   24.192   24.891   25.769   26.120
            0.229167  0.132309  0.000000
  -44.559  -22.745  -22.579  -22.468  -11.837  -11.571   -1.052   -0.165    0.038    0.799
    1.155    1.388    4.410    6.160    6.770    6.929    7.475    8.469    9.981   11.470
   12.052   12.109   13.809   14.204   15.207   15.293   15.565   16.026   16.873   17.164
   18.563   19.301   20.026   20.583   21.028   21.168   21.454   22.980   23.056   23.639
   24.065   24.150   24.200   24.958   25.764   26.131
            0.233333  0.134715  0.000000
  -44.559  -22.744  -22.583  -22.469  -11.827  -11.567   -1.038   -0.202    0.013    0.787
    1.141    1.386    4.400    6.175    6.790    6.936    7.488    8.498   10.002   11.488
   12.044   12.103   13.840   14.187   15.233   15.267   15.542   16.053   16.853   17.157
   18.503   19.324   19.990   20.575   20.978   21.210   21.481   22.993   23.094   23.665
   24.065   24.152   24.204   25.029   25.758   26.145
            0.237500  0.137121  0.000000
  -44.558  -22.743  -22.587  -22.470  -11.817  -11.563   -1.025   -0.238   -0.012    0.776
    1.127    1.384    4.390    6.191    6.809    6.945    7.501    8.526   10.021   11.503
   12.036   12.097   13.874   14.171   15.239   15.256   15.520   16.079   16.836   17.149
   18.447   19.347   19.950   20.564   20.930   21.254   21.510   23.000   23.132   23.694
   24.069   24.156   24.205   25.104   25.752   26.164
            0.241667  0.139526  0.000000
  -44.558  -22.742  -22.592  -22.471  -11.806  -11.559   -1.012   -0.275   -0.037    0.765
    1.113    1.382    4.380    6.208    6.829    6.953    7.514    8.553   10.038   11.515
   12.029   12.093   13.910   14.154   15.209   15.275   15.500   16.107   16.823   17.140
   18.395   19.369   19.908   20.553   20.881   21.299   21.538   23.004   23.167   23.726
   24.078   24.160   24.203   25.181   25.747   26.185
            0.245833  0.141932  0.000000
  -44.558  -22.741  -22.596  -22.472  -11.796  -11.555   -0.999   -0.310   -0.063    0.755
    1.099    1.380    4.370    6.225    6.850    6.961    7.527    8.581   10.054   11.525
   12.022   12.090   13.948   14.139   15.178   15.291   15.481   16.135   16.815   17.130
   18.348   19.392   19.864   20.541   20.834   21.344   21.567   23.003   23.199   23.763
   24.092   24.165   24.198   25.261   25.741   26.210
            0.250000  0.144338  0.000000
  -44.557  -22.740  -22.600  -22.473  -11.786  -11.550   -0.986   -0.345   -0.089    0.745
    1.085    1.378    4.360    6.243    6.871    6.969    7.540    8.608   10.069   11.532
   12.016   12.087   13.988   14.124   15.146   15.302   15.464   16.164   16.811   17.117
   18.305   19.414   19.819   20.528   20.787   21.389   21.597   23.000   23.228   23.803
   24.111   24.171   24.190   25.342   25.735   26.238
            0.254167  0.146743  0.000000
  -44.557  -22.738  -22.604  -22.473  -11.776  -11.546   -0.974   -0.379   -0.115    0.736
    1.071    1.376    4.349    6.262    6.892    6.978    7.552    8.634   10.081   11.535
   12.011   12.085   14.030   14.109   15.113   15.310   15.449   16.194   16.812   17.102
   18.267   19.436   19.773   20.515   20.741   21.431   21.626   22.994   23.253   23.846
   24.136   24.177   24.180   25.425   25.729   26.268
            0.258333  0.149149  0.000000
  -44.557  -22.737  -22.608  -22.474  -11.766  -11.542   -0.963   -0.412   -0.142    0.727
    1.057    1.374    4.339    6.282    6.913    6.987    7.564    8.661   10.092   11.536
   12.008   12.084   14.073   14.096   15.079   15.313   15.435   16.224   16.817   17.085
   18.234   19.458   19.727   20.500   20.695   21.472   21.656   22.987   23.275   23.894
   24.167   24.168   24.185   25.507   25.723   26.301
            0.262500  0.151554  0.000000
  -44.556  -22.736  -22.613  -22.475  -11.756  -11.538   -0.953   -0.445   -0.169    0.719
    1.044    1.372    4.329    6.302    6.935    6.995    7.576    8.687   10.102   11.534
   12.006   12.083   14.082   14.117   15.045   15.312   15.424   16.254   16.828   17.064
   18.206   19.480   19.681   20.486   20.651   21.509   21.687   22.979   23.291   23.944
