        0.0000000000      -17.4397423351
        0.0020040080      -17.5154846795
        0.0040080160      -17.5865336665
        0.0060120240      -17.6528142396
        0.0080160321      -17.7142534148
        0.0100200401      -17.7707807744
        0.0120240481      -17.8223289888
        0.0140280561      -17.8688343578
        0.0160320641      -17.9102373618
        0.0180360721      -17.9464832106
        0.0200400802      -17.9775223794
        0.0220440882      -18.0033111202
        0.0240480962      -18.0238119368
        0.0260521042      -18.0389940117
        0.0280561122      -18.0488335762
        0.0300601202      -18.0533142137
        0.0320641283      -18.0524270880
        0.0340681363      -18.0461710918
        0.0360721443      -18.0345529102
        0.0380761523      -18.0175869971
        0.0400801603      -17.9952954652
        0.0420841683      -17.9677078900
        0.0440881764      -17.9348610334
        0.0460921844      -17.8967984914
        0.0480961924      -17.8535702735
        0.0501002004      -17.8052323247
        0.0521042084      -17.7518459973
        0.0541082164      -17.6934774874
        0.0561122244      -17.6301972447
        0.0581162325      -17.5620793704
        0.0601202405      -17.4892010141
        0.0621242485      -17.4116417814
        0.0641282565      -17.3294831650
        0.0661322645      -17.2428080069
        0.0681362725      -17.1517000028
        0.0701402806      -17.0562432559
        0.0721442886      -16.9565218853
        0.0741482966      -16.8526196944
        0.0761523046      -16.7446199009
        0.0781563126      -16.6326049314
        0.0801603206      -16.5166562777
        0.0821643287      -16.3968544152
        0.0841683367      -16.2732787779
        0.0861723447      -16.1460077880
        0.0881763527      -16.0151189331
        0.0901803607      -15.8806888859
        0.0921843687      -15.7427936610
        0.0941883768      -15.6015088004
        0.0961923848      -15.4569095841
        0.0981963928      -15.3090712578
        0.1002004008      -15.1580692739
        0.1022044088      -15.0039795389
        0.1042084168      -14.8468786659
        0.1062124248      -14.6868442266
        0.1082164329      -14.5239550014
        0.1102204409      -14.3582912251
        0.1122244489      -14.1899348285
        0.1142284569      -14.0189696736
        0.1162324649      -13.8454817836
        0.1182364729      -13.6695595674
        0.1202404810      -13.4912940389
        0.1222444890      -13.3107790313
        0.1242484970      -13.1281114064
        0.1262525050      -12.9433912583
        0.1282565130      -12.7567221102
        0.1302605210      -12.5682111028
        0.1322645291      -12.3779691715
        0.1342685371      -12.1861112097
        0.1362725451      -11.9927562128
        0.1382765531      -11.7980273995
        0.1402805611      -11.6020523040
        0.1422845691      -11.4049628335
        0.1442885772      -11.2068952846
        0.1462925852      -11.0079903129
        0.1482965932      -10.8083928490
        0.1503006012      -10.6082519555
        0.1523046092      -10.4077206209
        0.1543086172      -10.2069554842
        0.1563126253      -10.0061164904
        0.1583166333       -9.8053664733
        0.1603206413       -9.6048706663
        0.1623246493       -9.4047961437
        0.1643286573       -9.2053111963
        0.1663326653       -9.0065846460
        0.1683366733       -8.8087851075
        0.1703406814       -8.6120802064
        0.1723446894       -8.4166357640
        0.1743486974       -8.2226149603
        0.1763527054       -8.0301774896
        0.1783567134       -7.8394787213
        0.1803607214       -7.6506688805
        0.1823647295       -7.4638922627
        0.1843687375       -7.2792864966
        0.1863727455       -7.0969818680
        0.1883767535       -6.9171007166
        0.1903807615       -6.7397569169
        0.1923847695       -6.5650554515
        0.1943887776       -6.3930920835
        0.1963927856       -6.2239531334
        0.1983967936       -6.0577153617
        0.2004008016       -5.8944459570
        0.2024048096       -5.7342026282
        0.2044088176       -5.5770337933
        0.2064128257       -5.4229788604
        0.2084168337       -5.2720685892
        0.2104208417       -5.1243255230
        0.2124248497       -4.9797644791
        0.2144288577       -4.8383930836
        0.2164328657       -4.7002123363
        0.2184368737       -4.5652171928
        0.2204408818       -4.4333971482
        0.2224448898       -4.3047368097
        0.2244488978       -4.1792164458
        0.2264529058       -4.0568125015
        0.2284569138       -3.9374980685
        0.2304609218       -3.8212433055
        0.2324649299       -3.7080158007
        0.2344689379       -3.5977808753
        0.2364729459       -3.4905018262
        0.2384769539       -3.3861401089
        0.2404809619       -3.2846554645
        0.2424849699       -3.1860059965
        0.2444889780       -3.0901482023
        0.2464929860       -2.9970369703
        0.2484969940       -2.9066255493
        0.2505010020       -2.8188655021
        0.2525050100       -2.7337066525
        0.2545090180       -2.6510970347
        0.2565130261       -2.5709828578
        0.2585170341       -2.4933084902
        0.2605210421       -2.4180164742
        0.2625250501       -2.3450475764
        0.2645290581       -2.2743408773
        0.2665330661       -2.2058339043
        0.2685370741       -2.1394628078
        0.2705410822       -2.0751625803
        0.2725450902       -2.0128673151
        0.2745490982       -1.9525105002
        0.2765531062       -1.8940253414
        0.2785571142       -1.8373451069
        0.2805611222       -1.7824034863
        0.2825651303       -1.7291349526
        0.2845691383       -1.6774751205
        0.2865731463       -1.6273610893
        0.2885771543       -1.5787317629
        0.2905811623       -1.5315281372
        0.2925851703       -1.4856935489
        0.2945891784       -1.4411738776
        0.2965931864       -1.3979176980
        0.2985971944       -1.3558763782
        0.3006012024       -1.3150041227
        0.3026052104       -1.2752579609
        0.3046092184       -1.2365976817
        0.3066132265       -1.1989857200
        0.3086172345       -1.1623869981
        0.3106212425       -1.1267687302
        0.3126252505       -1.0921001965
        0.3146292585       -1.0583524957
        0.3166332665       -1.0254982849
        0.3186372745       -0.9935115150
        0.3206412826       -0.9623671727
        0.3226452906       -0.9320410344
        0.3246492986       -0.9025094430
        0.3266533066       -0.8737491119
        0.3286573146       -0.8457369628
        0.3306613226       -0.8184500018
        0.3326653307       -0.7918652346
        0.3346693387       -0.7659596247
        0.3366733467       -0.7407100912
        0.3386773547       -0.7160935458
        0.3406813627       -0.6920869648
        0.3426853707       -0.6686674920
        0.3446893788       -0.6458125658
        0.3466933868       -0.6235000637
        0.3486973948       -0.6017084588
        0.3507014028       -0.5804169778
        0.3527054108       -0.5596057556
        0.3547094188       -0.5392559782
        0.3567134269       -0.5193500069
        0.3587174349       -0.4998714787
        0.3607214429       -0.4808053779
        0.3627254509       -0.4621380749
        0.3647294589       -0.4438573307
        0.3667334669       -0.4259522649
        0.3687374749       -0.4084132900
        0.3707414830       -0.3912320111
        0.3727454910       -0.3744010966
        0.3747494990       -0.3579141233
        0.3767535070       -0.3417654012
        0.3787575150       -0.3259497843
        0.3807615230       -0.3104624746
        0.3827655311       -0.2952988258
        0.3847695391       -0.2804541533
        0.3867735471       -0.2659235583
        0.3887775551       -0.2517017718
        0.3907815631       -0.2377830236
        0.3927855711       -0.2241609411
        0.3947895792       -0.2108284819
        0.3967935872       -0.1977779015
        0.3987975952       -0.1850007574
        0.4008016032       -0.1724879497
        0.4028056112       -0.1602297952
        0.4048096192       -0.1482161328
        0.4068136273       -0.1364364563
        0.4088176353       -0.1248800680
        0.4108216433       -0.1135362489
        0.4128256513       -0.1023944379
        0.4148296593       -0.0914444134
        0.4168336673       -0.0806764707
        0.4188376754       -0.0700815872
        0.4208416834       -0.0596515718
        0.4228456914       -0.0493791894
        0.4248496994       -0.0392582587
        0.4268537074       -0.0292837178
        0.4288577154       -0.0194516557
        0.4308617234       -0.0097593079
        0.4328657315       -0.0002050173
        0.4348697395        0.0092118403
        0.4368737475        0.0184909619
        0.4388777555        0.0276312510
        0.4408817635        0.0366309756
        0.4428857715        0.0454879432
        0.4448897796        0.0541996886
        0.4468937876        0.0627636669
        0.4488977956        0.0711774446
        0.4509018036        0.0794388841
        0.4529058116        0.0875463127
        0.4549098196        0.0954986726
        0.4569138277        0.1032956457
        0.4589178357        0.1109377495
        0.4609218437        0.1184264004
        0.4629258517        0.1257639443
        0.4649298597        0.1329536512
        0.4669338677        0.1399996765
        0.4689378758        0.1469069902
        0.4709418838        0.1536812761
        0.4729458918        0.1603288059
        0.4749498998        0.1668562924
        0.4769539078        0.1732707277
        0.4789579158        0.1795792114
        0.4809619238        0.1857887764
        0.4829659319        0.1919062171
        0.4849699399        0.1979379272
        0.4869739479        0.2038897518
        0.4889779559        0.2097668600
        0.4909819639        0.2155736409
        0.4929859719        0.2213136276
        0.4949899800        0.2269894511
        0.4969939880        0.2326028248
        0.4989979960        0.2381545608
        0.5010020040        0.2436446163
        0.5030060120        0.2490721681
        0.5050100200        0.2544357119
        0.5070140281        0.2597331838
        0.5090180361        0.2649620970
        0.5110220441        0.2701196913
        0.5130260521        0.2752030873
        0.5150300601        0.2802094420
        0.5170340681        0.2851360978
        0.5190380762        0.2899807226
        0.5210420842        0.2947414325
        0.5230460922        0.2994168969
        0.5250501002        0.3040064184
        0.5270541082        0.3085099890
        0.5290581162        0.3129283175
        0.5310621242        0.3172628300
        0.5330661323        0.3215156429
        0.5350701403        0.3256895096
        0.5370741483        0.3297877436
        0.5390781563        0.3338141222
        0.5410821643        0.3377727723
        0.5430861723        0.3416680453
        0.5450901804        0.3455043842
        0.5470941884        0.3492861890
        0.5490981964        0.3530176843
        0.5511022044        0.3567027958
        0.5531062124        0.3603450376
        0.5551102204        0.3639474170
        0.5571142285        0.3675123587
        0.5591182365        0.3710416509
        0.5611222445        0.3745364155
        0.5631262525        0.3779971036
        0.5651302605        0.3814235153
        0.5671342685        0.3848148437
        0.5691382766        0.3881697400
        0.5711422846        0.3914863989
        0.5731462926        0.3947626595
        0.5751503006        0.3979961175
        0.5771543086        0.4011842463
        0.5791583166        0.4043245209
        0.5811623246        0.4074145397
        0.5831663327        0.4104521415
        0.5851703407        0.4134355110
        0.5871743487        0.4163632721
        0.5891783567        0.4192345616
        0.5911823647        0.4220490850
        0.5931863727        0.4248071490
        0.5951903808        0.4275096722
        0.5971943888        0.4301581718
        0.5991983968        0.4327547285
        0.6012024048        0.4353019301
        0.6032064128        0.4378027963
        0.6052104208        0.4402606874
        0.6072144289        0.4426792012
        0.6092184369        0.4450620601
        0.6112224449        0.4474129952
        0.6132264529        0.4497356287
        0.6152304609        0.4520333615
        0.6172344689        0.4543092680
        0.6192384770        0.4565660041
        0.6212424850        0.4588057285
        0.6232464930        0.4610300440
        0.6252505010        0.4632399569
        0.6272545090        0.4654358592
        0.6292585170        0.4676175317
        0.6312625251        0.4697841689
        0.6332665331        0.4719344248
        0.6352705411        0.4740664772
        0.6372745491        0.4761781089
        0.6392785571        0.4782668016
        0.6412825651        0.4803298405
        0.6432865731        0.4823644250
        0.6452905812        0.4843677814
        0.6472945892        0.4863372741
        0.6492985972        0.4882705111
        0.6513026052        0.4901654399
        0.6533066132        0.4920204312
        0.6553106212        0.4938343463
        0.6573146293        0.4956065872
        0.6593186373        0.4973371268
        0.6613226453        0.4990265190
        0.6633266533        0.5006758880
        0.6653306613        0.5022868971
        0.6673346693        0.5038616993
        0.6693386774        0.5054028704
        0.6713426854        0.5069133274
        0.6733466934        0.5083962359
        0.6753507014        0.5098549091
        0.6773547094        0.5112927014
        0.6793587174        0.5127129026
        0.6813627255        0.5141186337
        0.6833667335        0.5155127497
        0.6853707415        0.5168977522
        0.6873747495        0.5182757151
        0.6893787575        0.5196482250
        0.6913827655        0.5210163393
        0.6933867735        0.5223805634
        0.6953907816        0.5237408456
        0.6973947896        0.5250965935
        0.6993987976        0.5264467067
        0.7014028056        0.5277896285
        0.7034068136        0.5291234121
        0.7054108216        0.5304457992
        0.7074148297        0.5317543102
        0.7094188377        0.5330463394
        0.7114228457        0.5343192547
        0.7134268537        0.5355704969
        0.7154308617        0.5367976756
        0.7174348697        0.5379986577
        0.7194388778        0.5391716471
        0.7214428858        0.5403152508
        0.7234468938        0.5414285304
        0.7254509018        0.5425110381
        0.7274549098        0.5435628340
        0.7294589178        0.5445844859
        0.7314629259        0.5455770516
        0.7334669339        0.5465420438
        0.7354709419        0.5474813794
        0.7374749499        0.5483973153
        0.7394789579        0.5492923723
        0.7414829659        0.5501692509
        0.7434869739        0.5510307415
        0.7454909820        0.5518796316
        0.7474949900        0.5527186147
        0.7494989980        0.5535502022
        0.7515030060        0.5543766436
        0.7535070140        0.5551998556
        0.7555110220        0.5560213638
        0.7575150301        0.5568422589
        0.7595190381        0.5576631678
        0.7615230461        0.5584842423
        0.7635270541        0.5593051637
        0.7655310621        0.5601251649
        0.7675350701        0.5609430676
